order_id,product_id,customer_id,quantity,TotalPrice,order_date,shipping_date,order_status,payment_method
O72879,P1017,C20817,3,13494.99,2022-09-15,2022-09-22,Afsendt,Kreditkort
O72880,P1020,C21043,3,8074.98,2023-08-25,2023-09-01,Afsendt,Dankort
O72881,P1012,C20980,2,5432.58,2024-05-25,2024-05-26,Leveret,Dankort
O72882,P1012,C20890,5,13581.45,2022-01-07,2022-01-13,Leveret,Faktura
O72883,P1004,C21032,4,11945.6,2022-03-06,2022-03-07,Afsendt,Dankort
O72884,P1012,C20686,5,13581.45,2023-11-16,2023-11-18,Leveret,Dankort
O72885,P1019,C20115,5,19900.95,2022-02-19,2022-02-20,Leveret,MobilePay
O72886,P1002,C20150,5,1273.7,2022-03-24,2022-03-27,Annulleret,MobilePay
O72887,P1019,C21069,2,7960.38,2022-02-25,2022-03-01,Afsendt,Faktura
O72888,P1002,C20104,2,509.48,2023-10-20,2023-10-24,Leveret,Kreditkort
O72889,P1018,C21015,1,544.46,2023-10-15,2023-10-18,Afsendt,MobilePay
O72890,P1016,C20920,6,7844.82,2023-02-05,2023-02-07,Annulleret,Faktura
O72891,P1019,C20267,6,23881.14,2024-02-21,2024-02-28,Afsendt,MobilePay
O72892,P1020,C21008,1,2691.66,2022-01-20,2022-01-25,Leveret,Faktura
O72893,P1005,C20137,5,8831.15,2023-01-29,2023-01-30,Leveret,MobilePay
O72894,P1009,C21093,5,1617.7,2022-01-24,2022-01-28,Afsendt,Kreditkort
O72895,P1014,C20183,2,4129.42,2022-07-23,2022-07-25,Annulleret,MobilePay
O72896,P1009,C20415,2,647.08,2023-01-02,2023-01-08,Afsendt,Faktura
O72897,P1006,C20951,1,572.91,2022-04-22,2022-04-26,Afsendt,Kreditkort
O72898,P1004,C20335,5,14932.0,2023-11-26,2023-11-27,Afsendt,Dankort
O72899,P1019,C21052,2,7960.38,2022-08-13,2022-08-20,Returneret,MobilePay
O72900,P1014,C21175,5,10323.55,2022-05-16,2022-05-20,Returneret,Faktura
O72901,P1017,C20153,4,17993.32,2022-05-05,2022-05-07,Annulleret,MobilePay
O72902,P1003,C20346,1,2849.1,2022-11-11,2022-11-14,Annulleret,MobilePay
O72903,P1012,C20603,4,10865.16,2022-02-18,2022-02-20,Afsendt,Dankort
O72904,P1018,C20485,1,544.46,2023-03-18,2023-03-21,Afsendt,MobilePay
O72905,P1019,C21095,4,15920.76,2024-05-01,2024-05-02,Afsendt,Kreditkort
O72906,P1020,C21052,4,10766.64,2023-04-20,2023-04-26,Afsendt,Kreditkort
O72907,P1012,C20189,2,5432.58,2022-03-18,2022-03-19,Annulleret,Kreditkort
O72908,P1017,C21064,3,13494.99,2022-04-15,2022-04-21,Annulleret,Faktura
O72909,P1006,C21007,3,1718.73,2022-06-25,2022-06-30,Leveret,Faktura
O72910,P1019,C21105,2,7960.38,2022-08-28,2022-09-04,Afsendt,Dankort
O72911,P1005,C20653,5,8831.15,2024-05-18,2024-05-23,Afsendt,MobilePay
O72912,P1020,C20047,4,10766.64,2022-08-23,2022-08-28,Afsendt,Faktura
O72913,P1009,C20929,1,323.54,2023-02-17,2023-02-23,Afsendt,Dankort
O72914,P1014,C20830,2,4129.42,2023-02-17,2023-02-24,Afsendt,Kreditkort
O72915,P1016,C20005,3,3922.41,2024-05-30,2024-06-06,Afsendt,Kreditkort
O72916,P1012,C20370,2,5432.58,2022-03-28,2022-04-03,Afsendt,MobilePay
O72917,P1005,C20806,1,1766.23,2022-12-02,2022-12-08,Leveret,MobilePay
O72918,P1001,C20917,5,5963.65,2022-01-16,2022-01-23,Annulleret,MobilePay
O72919,P1005,C20150,6,10597.38,2023-02-19,2023-02-24,Afsendt,Kreditkort
O72920,P1005,C21163,3,5298.69,2022-03-16,2022-03-21,Afsendt,Faktura
O72921,P1016,C21095,5,6537.35,2024-02-13,2024-02-18,Leveret,MobilePay
O72922,P1003,C21110,5,14245.5,2022-08-29,2022-09-02,Afsendt,Dankort
O72923,P1009,C20678,1,323.54,2022-06-12,2022-06-14,Leveret,Kreditkort
O72924,P1006,C20514,4,2291.64,2023-11-10,2023-11-17,Afsendt,MobilePay
O72925,P1018,C20692,5,2722.3,2023-10-26,2023-10-28,Leveret,Dankort
O72926,P1018,C20926,3,1633.38,2023-10-25,2023-10-26,Leveret,Faktura
O72927,P1009,C20904,1,323.54,2024-04-09,2024-04-16,Afsendt,Kreditkort
O72928,P1019,C20800,4,15920.76,2022-08-29,2022-09-03,Afsendt,Kreditkort
O72929,P1014,C20780,3,6194.13,2022-01-27,2022-02-01,Leveret,Dankort
O72930,P1002,C21014,4,1018.96,2024-01-07,2024-01-13,Leveret,Faktura
O72931,P1005,C21177,5,8831.15,2023-01-29,2023-02-03,Annulleret,Faktura
O72932,P1005,C20656,2,3532.46,2024-01-06,2024-01-13,Afsendt,Kreditkort
O72933,P1016,C21090,6,7844.82,2023-05-21,2023-05-27,Afsendt,Dankort
O72934,P1005,C20487,6,10597.38,2023-02-13,2023-02-19,Afsendt,MobilePay
O72935,P1009,C20800,3,970.62,2022-01-31,2022-02-06,Afsendt,MobilePay
O72936,P1003,C20063,1,2849.1,2023-12-04,2023-12-08,Leveret,Kreditkort
O72937,P1005,C20702,6,10597.38,2022-10-14,2022-10-19,Annulleret,MobilePay
O72938,P1009,C20806,5,1617.7,2022-09-15,2022-09-17,Afsendt,Faktura
O72939,P1001,C20603,5,5963.65,2022-07-20,2022-07-22,Afsendt,Kreditkort
O72940,P1002,C21180,5,1273.7,2023-10-12,2023-10-14,Leveret,Faktura
O72941,P1017,C21119,2,8996.66,2024-04-30,2024-05-07,Returneret,Dankort
O72942,P1005,C20164,3,5298.69,2022-12-15,2022-12-19,Leveret,MobilePay
O72943,P1020,C20990,3,8074.98,2022-07-11,2022-07-16,Afsendt,MobilePay
O72944,P1003,C20827,2,5698.2,2023-02-03,2023-02-05,Annulleret,Kreditkort
O72945,P1017,C21085,3,13494.99,2024-06-08,2024-06-14,Leveret,MobilePay
O72946,P1012,C20218,5,13581.45,2022-04-15,2022-04-17,Afsendt,Faktura
O72947,P1016,C21003,6,7844.82,2023-01-14,2023-01-17,Afsendt,Faktura
O72948,P1001,C20657,1,1192.73,2024-05-20,2024-05-25,Leveret,MobilePay
O72949,P1017,C20398,1,4498.33,2024-04-24,2024-04-27,Afsendt,Dankort
O72950,P1009,C21182,5,1617.7,2024-06-17,2024-06-23,Afsendt,Dankort
O72951,P1014,C20097,2,4129.42,2023-05-08,2023-05-13,Afsendt,MobilePay
O72952,P1018,C20177,1,544.46,2023-08-19,2023-08-21,Leveret,Kreditkort
O72953,P1004,C20602,3,8959.2,2023-02-08,2023-02-11,Afsendt,MobilePay
O72954,P1017,C20444,1,4498.33,2024-04-27,2024-04-30,Leveret,MobilePay
O72955,P1012,C20975,4,10865.16,2023-09-27,2023-09-29,Leveret,Dankort
O72956,P1019,C20650,4,15920.76,2022-09-01,2022-09-08,Afsendt,MobilePay
O72957,P1010,C20224,6,11769.72,2024-05-16,2024-05-18,Afsendt,Dankort
O72958,P1001,C20936,2,2385.46,2022-02-06,2022-02-13,Afsendt,Dankort
O72959,P1006,C21150,4,2291.64,2023-12-14,2023-12-19,Afsendt,Kreditkort
O72960,P1016,C20740,3,3922.41,2024-02-15,2024-02-19,Afsendt,MobilePay
O72961,P1009,C20678,2,647.08,2023-02-16,2023-02-18,Afsendt,Faktura
O72962,P1001,C21038,5,5963.65,2023-03-03,2023-03-04,Afsendt,Faktura
O72963,P1018,C20344,3,1633.38,2023-07-06,2023-07-10,Afsendt,MobilePay
O72964,P1010,C20573,6,11769.72,2023-06-07,2023-06-10,Afsendt,MobilePay
O72965,P1019,C20650,3,11940.57,2024-01-21,2024-01-26,Leveret,MobilePay
O72966,P1005,C20244,3,5298.69,2022-07-02,2022-07-07,Returneret,Faktura
O72967,P1005,C20081,1,1766.23,2022-12-07,2022-12-08,Afsendt,MobilePay
O72968,P1017,C20476,5,22491.65,2023-01-17,2023-01-23,Afsendt,Kreditkort
O72969,P1009,C20668,1,323.54,2022-05-15,2022-05-21,Annulleret,Dankort
O72970,P1001,C20985,3,3578.19,2022-08-02,2022-08-03,Afsendt,Kreditkort
O72971,P1019,C20374,5,19900.95,2023-10-11,2023-10-17,Leveret,MobilePay
O72972,P1012,C21075,5,13581.45,2022-11-07,2022-11-10,Leveret,Faktura
O72973,P1010,C20296,4,7846.48,2023-08-24,2023-08-29,Afsendt,Kreditkort
O72974,P1009,C20904,6,1941.24,2023-03-10,2023-03-14,Leveret,MobilePay
O72975,P1005,C20014,6,10597.38,2023-10-21,2023-10-25,Afsendt,Kreditkort
O72976,P1017,C21077,1,4498.33,2023-01-13,2023-01-16,Afsendt,Kreditkort
O72977,P1020,C20274,1,2691.66,2023-12-26,2023-12-31,Afsendt,Dankort
O72978,P1003,C20015,2,5698.2,2022-05-10,2022-05-12,Leveret,Dankort
O72979,P1010,C20185,1,1961.62,2022-03-02,2022-03-06,Afsendt,Faktura
O72980,P1005,C21133,2,3532.46,2022-09-26,2022-09-30,Afsendt,Dankort
O72981,P1020,C20828,4,10766.64,2023-06-30,2023-07-02,Afsendt,Dankort
O72982,P1005,C20717,2,3532.46,2023-11-13,2023-11-17,Afsendt,MobilePay
O72983,P1001,C20545,5,5963.65,2022-09-24,2022-09-30,Afsendt,Faktura
O72984,P1003,C20667,1,2849.1,2022-06-08,2022-06-15,Afsendt,Dankort
O72985,P1020,C20929,6,16149.96,2023-06-08,2023-06-15,Afsendt,Kreditkort
O72986,P1019,C21126,1,3980.19,2024-01-18,2024-01-19,Annulleret,Faktura
O72987,P1014,C20130,2,4129.42,2022-05-04,2022-05-10,Afsendt,Kreditkort
O72988,P1020,C20445,6,16149.96,2022-07-23,2022-07-27,Annulleret,Kreditkort
O72989,P1001,C20354,2,2385.46,2024-05-07,2024-05-08,Afsendt,Kreditkort
O72990,P1009,C20207,2,647.08,2024-01-29,2024-02-02,Leveret,MobilePay
O72991,P1003,C20621,1,2849.1,2023-11-05,2023-11-12,Afsendt,Kreditkort
O72992,P1001,C20745,6,7156.38,2022-08-31,2022-09-02,Leveret,Kreditkort
O72993,P1012,C20417,5,13581.45,2024-03-19,2024-03-24,Afsendt,MobilePay
O72994,P1004,C20949,4,11945.6,2022-10-01,2022-10-05,Leveret,Faktura
O72995,P1020,C20594,4,10766.64,2022-08-13,2022-08-15,Afsendt,Dankort
O72996,P1018,C21183,3,1633.38,2023-08-08,2023-08-11,Leveret,Faktura
O72997,P1010,C20370,1,1961.62,2023-09-18,2023-09-24,Annulleret,Faktura
O72998,P1003,C20902,2,5698.2,2022-01-03,2022-01-05,Afsendt,Dankort
O72999,P1002,C20960,5,1273.7,2022-12-06,2022-12-08,Leveret,Faktura
O73000,P1017,C20670,4,17993.32,2024-01-07,2024-01-08,Afsendt,Kreditkort
O73001,P1016,C20202,6,7844.82,2022-05-14,2022-05-16,Afsendt,MobilePay
O73002,P1020,C20112,6,16149.96,2023-02-11,2023-02-17,Afsendt,Kreditkort
O73003,P1018,C21002,5,2722.3,2022-02-08,2022-02-09,Leveret,Faktura
O73004,P1006,C20898,5,2864.55,2023-06-16,2023-06-21,Afsendt,Kreditkort
O73005,P1010,C20763,6,11769.72,2023-12-11,2023-12-17,Leveret,MobilePay
O73006,P1002,C20808,5,1273.7,2022-07-09,2022-07-11,Annulleret,Dankort
O73007,P1018,C20484,3,1633.38,2022-07-26,2022-07-27,Annulleret,Dankort
O73008,P1012,C20657,5,13581.45,2024-04-14,2024-04-19,Afsendt,Dankort
O73009,P1012,C20431,2,5432.58,2022-12-22,2022-12-29,Annulleret,Dankort
O73010,P1005,C21183,6,10597.38,2022-01-24,2022-01-31,Afsendt,MobilePay
O73011,P1004,C20408,3,8959.2,2023-11-11,2023-11-12,Afsendt,Kreditkort
O73012,P1012,C20011,2,5432.58,2022-02-28,2022-03-05,Afsendt,Faktura
O73013,P1002,C21024,5,1273.7,2022-03-26,2022-03-28,Afsendt,Dankort
O73014,P1016,C20310,6,7844.82,2022-05-29,2022-06-02,Leveret,Dankort
O73015,P1004,C20943,6,17918.4,2022-08-01,2022-08-03,Afsendt,Kreditkort
O73016,P1003,C20183,6,17094.6,2022-02-24,2022-02-25,Afsendt,Faktura
O73017,P1005,C20086,2,3532.46,2023-02-17,2023-02-18,Afsendt,Dankort
O73018,P1010,C21084,3,5884.86,2023-04-03,2023-04-05,Leveret,Kreditkort
O73019,P1010,C20439,6,11769.72,2022-07-22,2022-07-27,Afsendt,Kreditkort
O73020,P1001,C21099,2,2385.46,2023-03-18,2023-03-22,Afsendt,Kreditkort
O73021,P1009,C20618,6,1941.24,2023-04-12,2023-04-18,Leveret,Dankort
O73022,P1020,C20361,3,8074.98,2022-06-03,2022-06-10,Afsendt,MobilePay
O73023,P1006,C20809,6,3437.46,2022-01-24,2022-01-31,Leveret,Kreditkort
O73024,P1016,C20669,5,6537.35,2022-12-12,2022-12-19,Returneret,Kreditkort
O73025,P1019,C20036,2,7960.38,2023-09-03,2023-09-06,Leveret,Kreditkort
O73026,P1001,C20780,3,3578.19,2023-12-19,2023-12-26,Leveret,Dankort
O73027,P1010,C20003,6,11769.72,2024-04-09,2024-04-15,Leveret,Kreditkort
O73028,P1003,C20708,5,14245.5,2024-01-03,2024-01-09,Afsendt,Faktura
O73029,P1020,C20469,1,2691.66,2024-04-23,2024-04-24,Returneret,Dankort
O73030,P1017,C20736,4,17993.32,2022-05-26,2022-05-29,Afsendt,MobilePay
O73031,P1020,C20435,2,5383.32,2023-02-01,2023-02-04,Leveret,MobilePay
O73032,P1020,C20053,2,5383.32,2022-03-18,2022-03-24,Afsendt,Faktura
O73033,P1004,C20332,3,8959.2,2022-02-25,2022-03-01,Afsendt,Faktura
O73034,P1005,C20126,5,8831.15,2022-10-12,2022-10-13,Afsendt,Dankort
O73035,P1012,C20046,5,13581.45,2023-03-18,2023-03-22,Afsendt,Kreditkort
O73036,P1018,C20220,5,2722.3,2022-05-10,2022-05-17,Afsendt,MobilePay
O73037,P1012,C20016,6,16297.74,2024-06-03,2024-06-05,Afsendt,MobilePay
O73038,P1016,C20035,1,1307.47,2022-02-03,2022-02-05,Leveret,Faktura
O73039,P1009,C20925,6,1941.24,2023-05-24,2023-05-29,Afsendt,MobilePay
O73040,P1001,C20713,4,4770.92,2023-09-30,2023-10-01,Afsendt,Faktura
O73041,P1017,C20983,3,13494.99,2024-05-13,2024-05-15,Leveret,Kreditkort
O73042,P1018,C20890,4,2177.84,2024-05-06,2024-05-13,Afsendt,Dankort
O73043,P1020,C21054,1,2691.66,2023-07-23,2023-07-24,Afsendt,Kreditkort
O73044,P1009,C20845,6,1941.24,2022-01-28,2022-02-04,Afsendt,Dankort
O73045,P1018,C21002,1,544.46,2023-04-06,2023-04-10,Afsendt,Dankort
O73046,P1006,C20751,1,572.91,2023-07-12,2023-07-13,Afsendt,Kreditkort
O73047,P1012,C20222,6,16297.74,2023-08-30,2023-08-31,Returneret,Dankort
O73048,P1017,C20087,5,22491.65,2023-04-20,2023-04-21,Afsendt,Dankort
O73049,P1014,C20470,6,12388.26,2022-09-10,2022-09-11,Afsendt,Dankort
O73050,P1018,C21087,3,1633.38,2024-04-12,2024-04-19,Returneret,Faktura
O73051,P1020,C20359,4,10766.64,2022-11-04,2022-11-06,Afsendt,Kreditkort
O73052,P1003,C20373,4,11396.4,2022-01-26,2022-01-27,Afsendt,MobilePay
O73053,P1010,C20520,4,7846.48,2023-04-03,2023-04-07,Afsendt,Kreditkort
O73054,P1016,C20408,3,3922.41,2022-05-04,2022-05-09,Returneret,Kreditkort
O73055,P1005,C20521,4,7064.92,2023-09-14,2023-09-18,Leveret,Faktura
O73056,P1005,C20724,1,1766.23,2023-03-24,2023-03-31,Afsendt,Kreditkort
O73057,P1010,C20039,4,7846.48,2024-04-30,2024-05-02,Afsendt,MobilePay
O73058,P1019,C20637,1,3980.19,2023-02-17,2023-02-21,Returneret,Dankort
O73059,P1020,C20104,1,2691.66,2024-02-13,2024-02-14,Afsendt,Faktura
O73060,P1004,C20077,3,8959.2,2023-11-14,2023-11-18,Afsendt,MobilePay
O73061,P1006,C20140,5,2864.55,2023-08-23,2023-08-25,Leveret,MobilePay
O73062,P1001,C20135,2,2385.46,2023-08-11,2023-08-12,Afsendt,Kreditkort
O73063,P1003,C21028,5,14245.5,2022-02-13,2022-02-16,Afsendt,MobilePay
O73064,P1003,C20809,4,11396.4,2023-10-25,2023-11-01,Leveret,Faktura
O73065,P1002,C20407,1,254.74,2023-10-17,2023-10-19,Afsendt,Faktura
O73066,P1012,C20783,4,10865.16,2023-12-03,2023-12-04,Leveret,MobilePay
O73067,P1009,C20204,4,1294.16,2022-04-15,2022-04-19,Afsendt,Faktura
O73068,P1014,C21170,4,8258.84,2022-10-21,2022-10-22,Afsendt,Kreditkort
O73069,P1020,C20895,3,8074.98,2024-04-30,2024-05-02,Afsendt,MobilePay
O73070,P1009,C20914,1,323.54,2023-08-20,2023-08-25,Leveret,Dankort
O73071,P1009,C20339,3,970.62,2023-12-30,2024-01-06,Annulleret,Kreditkort
O73072,P1014,C21056,1,2064.71,2022-01-27,2022-01-29,Afsendt,Kreditkort
O73073,P1019,C20325,1,3980.19,2022-04-19,2022-04-20,Leveret,Dankort
O73074,P1002,C20532,6,1528.44,2023-10-08,2023-10-15,Afsendt,Dankort
O73075,P1002,C21171,6,1528.44,2022-08-29,2022-09-01,Afsendt,Faktura
O73076,P1004,C20046,4,11945.6,2022-05-31,2022-06-01,Leveret,MobilePay
O73077,P1016,C21120,1,1307.47,2023-11-09,2023-11-14,Annulleret,MobilePay
O73078,P1005,C20247,2,3532.46,2022-11-08,2022-11-13,Afsendt,MobilePay
O73079,P1010,C21170,2,3923.24,2023-06-19,2023-06-24,Returneret,MobilePay
O73080,P1006,C20127,2,1145.82,2023-03-25,2023-03-26,Leveret,MobilePay
O73081,P1019,C20656,4,15920.76,2023-07-08,2023-07-09,Afsendt,Dankort
O73082,P1005,C20779,2,3532.46,2024-04-28,2024-05-05,Afsendt,MobilePay
O73083,P1004,C20173,6,17918.4,2023-09-02,2023-09-06,Annulleret,Faktura
O73084,P1003,C20339,3,8547.3,2023-11-22,2023-11-29,Afsendt,Faktura
O73085,P1005,C20804,4,7064.92,2023-07-28,2023-08-02,Afsendt,Faktura
O73086,P1016,C20089,3,3922.41,2023-11-12,2023-11-18,Afsendt,Kreditkort
O73087,P1018,C21190,1,544.46,2024-01-01,2024-01-02,Afsendt,MobilePay
O73088,P1014,C20509,5,10323.55,2023-03-14,2023-03-15,Afsendt,MobilePay
O73089,P1010,C21144,5,9808.1,2023-11-22,2023-11-29,Afsendt,Faktura
O73090,P1020,C21190,4,10766.64,2022-12-29,2022-12-30,Leveret,Faktura
O73091,P1002,C20864,1,254.74,2022-07-06,2022-07-09,Leveret,MobilePay
O73092,P1019,C21120,4,15920.76,2024-05-05,2024-05-10,Afsendt,MobilePay
O73093,P1016,C20928,3,3922.41,2023-09-19,2023-09-23,Afsendt,Kreditkort
O73094,P1016,C21149,2,2614.94,2022-03-08,2022-03-12,Afsendt,Faktura
O73095,P1009,C21188,3,970.62,2022-05-26,2022-05-28,Leveret,Faktura
O73096,P1006,C20001,2,1145.82,2022-10-09,2022-10-14,Afsendt,Kreditkort
O73097,P1019,C21028,5,19900.95,2022-09-30,2022-10-05,Afsendt,Dankort
O73098,P1018,C20983,4,2177.84,2023-03-23,2023-03-25,Afsendt,Faktura
O73099,P1004,C20046,4,11945.6,2023-09-09,2023-09-14,Leveret,Dankort
O73100,P1004,C20232,2,5972.8,2022-04-02,2022-04-05,Afsendt,Kreditkort
O73101,P1020,C20335,5,13458.3,2023-01-02,2023-01-08,Returneret,Kreditkort
O73102,P1004,C20437,2,5972.8,2024-01-02,2024-01-06,Afsendt,Faktura
O73103,P1005,C20090,2,3532.46,2022-01-01,2022-01-04,Annulleret,MobilePay
O73104,P1004,C20681,4,11945.6,2023-07-24,2023-07-29,Leveret,Dankort
O73105,P1009,C20619,3,970.62,2022-06-19,2022-06-22,Afsendt,MobilePay
O73106,P1004,C20652,4,11945.6,2022-05-08,2022-05-13,Leveret,Kreditkort
O73107,P1018,C21162,1,544.46,2023-12-15,2023-12-18,Afsendt,Dankort
O73108,P1010,C20134,4,7846.48,2023-04-27,2023-05-04,Leveret,Kreditkort
O73109,P1003,C21174,5,14245.5,2023-12-18,2023-12-21,Leveret,Dankort
O73110,P1009,C20006,6,1941.24,2023-07-14,2023-07-19,Annulleret,Faktura
O73111,P1005,C20557,1,1766.23,2024-05-03,2024-05-08,Afsendt,MobilePay
O73112,P1012,C20464,1,2716.29,2023-02-28,2023-03-05,Leveret,Kreditkort
O73113,P1019,C21119,3,11940.57,2023-02-08,2023-02-14,Afsendt,Kreditkort
O73114,P1019,C21126,6,23881.14,2023-12-17,2023-12-22,Afsendt,Faktura
O73115,P1010,C20671,1,1961.62,2023-08-04,2023-08-07,Afsendt,MobilePay
O73116,P1002,C20227,1,254.74,2022-11-18,2022-11-25,Afsendt,Kreditkort
O73117,P1002,C20120,2,509.48,2024-01-10,2024-01-15,Leveret,Faktura
O73118,P1010,C20092,4,7846.48,2023-01-05,2023-01-07,Afsendt,Dankort
O73119,P1019,C20127,6,23881.14,2023-05-01,2023-05-02,Afsendt,Faktura
O73120,P1001,C20842,2,2385.46,2022-08-01,2022-08-05,Returneret,Kreditkort
O73121,P1003,C20672,3,8547.3,2022-04-13,2022-04-18,Afsendt,Dankort
O73122,P1016,C20051,1,1307.47,2023-01-24,2023-01-28,Afsendt,MobilePay
O73123,P1018,C21189,5,2722.3,2024-04-06,2024-04-08,Afsendt,Dankort
O73124,P1019,C20562,6,23881.14,2022-10-28,2022-11-01,Leveret,Faktura
O73125,P1019,C20670,1,3980.19,2023-03-18,2023-03-22,Leveret,MobilePay
O73126,P1012,C20645,3,8148.87,2022-06-15,2022-06-16,Afsendt,MobilePay
O73127,P1014,C21101,3,6194.13,2023-05-17,2023-05-24,Annulleret,Faktura
O73128,P1020,C20453,3,8074.98,2024-03-12,2024-03-15,Afsendt,Dankort
O73129,P1017,C20529,3,13494.99,2023-03-12,2023-03-14,Leveret,Faktura
O73130,P1012,C20378,6,16297.74,2024-03-13,2024-03-15,Leveret,MobilePay
O73131,P1016,C20813,1,1307.47,2023-12-19,2023-12-22,Leveret,MobilePay
O73132,P1016,C20872,6,7844.82,2022-08-23,2022-08-24,Afsendt,Kreditkort
O73133,P1005,C20371,3,5298.69,2022-05-02,2022-05-04,Returneret,Faktura
O73134,P1010,C20971,6,11769.72,2023-03-15,2023-03-19,Afsendt,Kreditkort
O73135,P1003,C20800,1,2849.1,2024-02-22,2024-02-25,Afsendt,Dankort
O73136,P1010,C20190,1,1961.62,2022-07-01,2022-07-04,Afsendt,MobilePay
O73137,P1006,C20796,6,3437.46,2023-07-01,2023-07-08,Returneret,Dankort
O73138,P1016,C20972,1,1307.47,2024-02-18,2024-02-23,Afsendt,Faktura
O73139,P1014,C20262,5,10323.55,2023-05-08,2023-05-14,Afsendt,Dankort
O73140,P1003,C20910,3,8547.3,2022-06-27,2022-07-02,Annulleret,Dankort
O73141,P1014,C20837,2,4129.42,2024-04-01,2024-04-04,Leveret,Kreditkort
O73142,P1019,C20302,1,3980.19,2023-10-16,2023-10-23,Leveret,Kreditkort
O73143,P1006,C20469,3,1718.73,2022-02-24,2022-02-26,Leveret,Faktura
O73144,P1019,C20791,3,11940.57,2022-12-17,2022-12-19,Annulleret,Dankort
O73145,P1001,C20346,6,7156.38,2023-04-18,2023-04-23,Afsendt,MobilePay
O73146,P1018,C20253,2,1088.92,2023-06-11,2023-06-13,Leveret,Kreditkort
O73147,P1009,C20742,3,970.62,2023-05-31,2023-06-03,Leveret,MobilePay
O73148,P1002,C20522,4,1018.96,2022-02-18,2022-02-19,Afsendt,MobilePay
O73149,P1014,C20299,3,6194.13,2022-10-20,2022-10-26,Annulleret,Dankort
O73150,P1017,C20917,2,8996.66,2022-04-25,2022-04-27,Afsendt,Faktura
O73151,P1010,C20924,1,1961.62,2023-11-30,2023-12-05,Afsendt,Faktura
O73152,P1017,C20602,6,26989.98,2024-02-22,2024-02-24,Leveret,Kreditkort
O73153,P1016,C21137,2,2614.94,2023-05-17,2023-05-19,Afsendt,Kreditkort
O73154,P1009,C20725,4,1294.16,2024-04-19,2024-04-20,Leveret,Dankort
O73155,P1004,C20793,5,14932.0,2024-03-31,2024-04-07,Returneret,Dankort
O73156,P1010,C20399,6,11769.72,2022-09-19,2022-09-22,Afsendt,Kreditkort
O73157,P1006,C20297,5,2864.55,2022-11-29,2022-12-05,Afsendt,Kreditkort
O73158,P1017,C20025,3,13494.99,2022-12-05,2022-12-12,Afsendt,Dankort
O73159,P1010,C20903,4,7846.48,2023-06-12,2023-06-13,Afsendt,MobilePay
O73160,P1012,C20708,4,10865.16,2023-06-11,2023-06-12,Returneret,MobilePay
O73161,P1009,C20737,6,1941.24,2022-09-18,2022-09-21,Afsendt,Faktura
O73162,P1006,C21096,2,1145.82,2022-02-24,2022-03-03,Annulleret,Dankort
O73163,P1003,C20923,2,5698.2,2023-05-02,2023-05-07,Leveret,Dankort
O73164,P1002,C20657,6,1528.44,2022-01-16,2022-01-22,Afsendt,Dankort
O73165,P1014,C21050,5,10323.55,2022-05-31,2022-06-05,Leveret,Faktura
O73166,P1003,C20872,5,14245.5,2024-04-03,2024-04-08,Returneret,Kreditkort
O73167,P1003,C20627,1,2849.1,2024-02-22,2024-02-28,Returneret,MobilePay
O73168,P1010,C20982,2,3923.24,2023-05-08,2023-05-13,Afsendt,Faktura
O73169,P1018,C20477,4,2177.84,2023-11-29,2023-12-01,Afsendt,Dankort
O73170,P1003,C20781,5,14245.5,2024-06-01,2024-06-07,Leveret,Kreditkort
O73171,P1009,C21141,2,647.08,2022-10-02,2022-10-04,Leveret,Faktura
O73172,P1017,C21164,2,8996.66,2022-06-16,2022-06-21,Leveret,Kreditkort
O73173,P1002,C21024,5,1273.7,2022-04-26,2022-05-02,Afsendt,Kreditkort
O73174,P1005,C21055,5,8831.15,2023-08-04,2023-08-06,Annulleret,Kreditkort
O73175,P1004,C20240,1,2986.4,2022-06-21,2022-06-23,Afsendt,Kreditkort
O73176,P1016,C21070,1,1307.47,2022-06-29,2022-06-30,Afsendt,Faktura
O73177,P1016,C21041,1,1307.47,2023-01-24,2023-01-25,Leveret,Faktura
O73178,P1004,C21122,1,2986.4,2024-01-03,2024-01-07,Afsendt,MobilePay
O73179,P1019,C20592,1,3980.19,2022-07-13,2022-07-16,Afsendt,Kreditkort
O73180,P1009,C20500,3,970.62,2023-07-21,2023-07-24,Leveret,Dankort
O73181,P1020,C20989,1,2691.66,2023-08-27,2023-09-01,Afsendt,Kreditkort
O73182,P1018,C20648,4,2177.84,2022-07-19,2022-07-22,Leveret,Dankort
O73183,P1017,C20035,6,26989.98,2022-02-05,2022-02-06,Afsendt,Faktura
O73184,P1001,C20675,3,3578.19,2022-07-06,2022-07-07,Returneret,Faktura
O73185,P1004,C20041,3,8959.2,2023-03-25,2023-04-01,Annulleret,Dankort
O73186,P1009,C20799,6,1941.24,2023-03-23,2023-03-27,Afsendt,Dankort
O73187,P1009,C20805,6,1941.24,2022-03-17,2022-03-18,Annulleret,MobilePay
O73188,P1010,C20461,1,1961.62,2024-06-07,2024-06-08,Returneret,Dankort
O73189,P1006,C20206,3,1718.73,2024-04-07,2024-04-11,Afsendt,MobilePay
O73190,P1014,C21071,1,2064.71,2024-03-01,2024-03-06,Leveret,MobilePay
O73191,P1020,C20881,2,5383.32,2024-03-02,2024-03-07,Afsendt,Kreditkort
O73192,P1005,C21095,4,7064.92,2022-10-29,2022-11-03,Leveret,Faktura
